"";"NU_IDADE_REFERENCIA";"CO_MUNICIPIO_END";"CO_UF_END";"CO_MUNICIPIO_END";"TP_DEPENDENCIA";"TP_ETAPA_ENSINO";"CO_REGIAO";"CO_MESORREGIAO";"CO_UF";"CO_MUNICIPIO";"CO_DISTRITO"
"28607";8;1301902;13;1301902;3;16;1;1303;13;1301902;130190205
"28608";9;1301902;13;1301902;3;16;1;1303;13;1301902;130190205
"28609";16;1301902;13;1301902;3;70;1;1303;13;1301902;130190205
"28610";19;1301902;13;1301902;3;70;1;1303;13;1301902;130190205
"28611";15;1301902;13;1301902;3;21;1;1303;13;1301902;130190205
"28612";5;1301902;13;1301902;3;2;1;1303;13;1301902;130190205
"28613";41;1301902;13;1301902;3;69;1;1303;13;1301902;130190205
"28614";13;1301902;13;1301902;3;21;1;1303;13;1301902;130190205
"28615";11;1301902;13;1301902;3;18;1;1303;13;1301902;130190205
"28616";15;1301902;13;1301902;3;41;1;1303;13;1301902;130190205
"28617";3;1301902;13;1301902;3;2;1;1303;13;1301902;130190205
"28618";11;1301902;13;1301902;3;19;1;1303;13;1301902;130190205
"28619";16;1301902;13;1301902;2;26;1;1303;13;1301902;130190205
"28620";28;1301902;13;1301902;3;70;1;1303;13;1301902;130190205
"28621";9;1303106;13;1303106;3;17;1;1303;13;1301902;130190205
"28622";6;1301902;13;1301902;3;14;1;1303;13;1301902;130190205
"28623";10;1301902;13;1301902;3;18;1;1303;13;1301902;130190205
"28624";10;1301902;13;1301902;3;18;1;1303;13;1301902;130190205
"28625";10;1301902;13;1301902;3;18;1;1303;13;1301902;130190205
"28626";10;1301902;13;1301902;3;17;1;1303;13;1301902;130190205
"28627";14;1301902;13;1301902;3;41;1;1303;13;1301902;130190205
"28628";23;1301902;13;1301902;3;70;1;1303;13;1301902;130190205
"28629";47;1301902;13;1301902;3;70;1;1303;13;1301902;130190205
"28630";4;1301902;13;1301902;3;2;1;1303;13;1301902;130190205
"28631";14;1301902;13;1301902;4;41;1;1303;13;1301902;130190205
"28632";11;1301902;13;1301902;3;18;1;1303;13;1301902;130190205
"28633";17;1301902;13;1301902;3;41;1;1303;13;1301902;130190205
"28634";12;1302603;13;1302603;3;21;1;1303;13;1301902;130190205
"28635";22;1301902;13;1301902;1;40;1;1303;13;1301902;130190205
"28636";5;1301902;13;1301902;3;2;1;1303;13;1301902;130190205
"28637";5;1301902;13;1301902;3;2;1;1303;13;1301902;130190205
"28638";7;1301902;13;1301902;3;15;1;1303;13;1301902;130190205
"28639";6;1301902;13;1301902;3;14;1;1303;13;1301902;130190205
"28640";9;1301902;13;1301902;3;17;1;1303;13;1301902;130190205
"28641";13;1301902;13;1301902;3;18;1;1303;13;1301902;130190205
"28642";48;1301902;13;1301902;3;70;1;1303;13;1301902;130190205
"28643";7;NA;NA;NA;3;15;1;1303;13;1301902;130190205
"28644";15;1301902;13;1301902;3;41;1;1303;13;1301902;130190205
"28645";26;1301902;13;1301902;1;40;1;1303;13;1301902;130190205
"28646";13;1301902;13;1301902;3;21;1;1303;13;1301902;130190205
"28647";5;1301902;13;1301902;3;2;1;1303;13;1301902;130190205
"28648";14;1301902;13;1301902;3;41;1;1303;13;1301902;130190205
"28649";14;1301902;13;1301902;1;30;1;1303;13;1301902;130190205
"28650";17;1301902;13;1301902;2;26;1;1303;13;1301902;130190205
"28651";8;1301902;13;1301902;2;16;1;1303;13;1301902;130190205
"28652";8;1301902;13;1301902;2;16;1;1303;13;1301902;130190205
"28653";16;1301902;13;1301902;2;26;1;1303;13;1301902;130190205
"28654";14;1301902;13;1301902;2;25;1;1303;13;1301902;130190205
"28655";15;1301902;13;1301902;2;25;1;1303;13;1301902;130190205
"28656";15;1301902;13;1301902;2;25;1;1303;13;1301902;130190205
"28657";11;1301902;13;1301902;2;19;1;1303;13;1301902;130190205
"28658";11;1302603;13;1302603;2;19;1;1303;13;1301902;130190205
"28659";13;1301902;13;1301902;2;19;1;1303;13;1301902;130190205
"28660";5;1301902;13;1301902;3;2;1;1303;13;1301902;130190205
"28661";19;1301902;13;1301902;2;27;1;1303;13;1301902;130190205
"28662";13;1301902;13;1301902;2;20;1;1303;13;1301902;130190205
"28663";13;1301902;13;1301902;2;20;1;1303;13;1301902;130190205
"28664";12;1301902;13;1301902;2;20;1;1303;13;1301902;130190205
"28665";53;1301902;13;1301902;2;26;1;1303;13;1301902;130190205
"28666";19;1301902;13;1301902;2;71;1;1303;13;1301902;130190205
"28667";14;1301902;13;1301902;2;25;1;1303;13;1301902;130190205
"28668";12;1301902;13;1301902;2;20;1;1303;13;1301902;130190205
"28669";12;1301902;13;1301902;2;20;1;1303;13;1301902;130190205
"28670";11;1301902;13;1301902;2;19;1;1303;13;1301902;130190205
"28671";14;1301902;13;1301902;2;41;1;1303;13;1301902;130190205
"28672";12;1301902;13;1301902;2;20;1;1303;13;1301902;130190205
"28673";17;1301902;13;1301902;2;25;1;1303;13;1301902;130190205
"28674";12;1301902;13;1301902;2;20;1;1303;13;1301902;130190205
"28675";13;1301902;13;1301902;2;20;1;1303;13;1301902;130190205
"28676";6;1301902;13;1301902;2;14;1;1303;13;1301902;130190205
"28677";17;1301902;13;1301902;2;27;1;1303;13;1301902;130190205
"28678";16;1301902;13;1301902;2;26;1;1303;13;1301902;130190205
"28679";14;1301902;13;1301902;2;41;1;1303;13;1301902;130190205
"28680";16;1301902;13;1301902;2;41;1;1303;13;1301902;130190205
"28681";14;1301902;13;1301902;2;41;1;1303;13;1301902;130190205
"28682";11;1301902;13;1301902;2;19;1;1303;13;1301902;130190205
"28683";16;1301902;13;1301902;2;25;1;1303;13;1301902;130190205
"28684";13;1301902;13;1301902;2;21;1;1303;13;1301902;130190205
"28685";17;1301902;13;1301902;2;26;1;1303;13;1301902;130190205
"28686";8;1301902;13;1301902;2;16;1;1303;13;1301902;130190205
"28687";16;1301902;13;1301902;2;25;1;1303;13;1301902;130190205
"28688";12;1301902;13;1301902;2;20;1;1303;13;1301902;130190205
"28689";28;1301902;13;1301902;2;71;1;1303;13;1301902;130190205
"28690";23;1301902;13;1301902;2;25;1;1303;13;1301902;130190205
"28691";6;1301902;13;1301902;3;14;1;1303;13;1301902;130190205
"28692";12;1301902;13;1301902;2;20;1;1303;13;1301902;130190205
"28693";9;1301902;13;1301902;2;17;1;1303;13;1301902;130190205
"28694";17;1301902;13;1301902;2;26;1;1303;13;1301902;130190205
"28695";17;1301902;13;1301902;2;41;1;1303;13;1301902;130190205
"28696";30;1301902;13;1301902;2;71;1;1303;13;1301902;130190205
"28697";32;1301902;13;1301902;2;71;1;1303;13;1301902;130190205
"28698";10;1301902;13;1301902;2;18;1;1303;13;1301902;130190205
"28699";10;1301902;13;1301902;2;18;1;1303;13;1301902;130190205
"28700";19;1301902;13;1301902;2;27;1;1303;13;1301902;130190205
"28701";25;1301902;13;1301902;2;71;1;1303;13;1301902;130190205
"28702";6;1301902;13;1301902;2;14;1;1303;13;1301902;130190205
"28703";15;1301902;13;1301902;2;25;1;1303;13;1301902;130190205
"28704";18;1301902;13;1301902;2;26;1;1303;13;1301902;130190205
"28705";12;1301902;13;1301902;2;20;1;1303;13;1301902;130190205
"28706";9;1301902;13;1301902;2;17;1;1303;13;1301902;130190205
"28707";15;1301902;13;1301902;2;25;1;1303;13;1301902;130190205
"28708";14;1301902;13;1301902;3;41;1;1303;13;1301902;130190205
"28709";9;1301902;13;1301902;3;17;1;1303;13;1301902;130190205
"28710";7;1301902;13;1301902;3;15;1;1303;13;1301902;130190205
"28711";32;1301902;13;1301902;2;25;1;1303;13;1301902;130190205
"28712";23;1301902;13;1301902;2;71;1;1303;13;1301902;130190205
"28713";20;NA;NA;NA;1;40;1;1303;13;1301902;130190205
"28714";4;1301902;13;1301902;3;2;1;1303;13;1301902;130190205
"28715";14;1301902;13;1301902;2;25;1;1303;13;1301902;130190205
"28716";9;1301902;13;1301902;3;17;1;1303;13;1301902;130190205
"28717";4;1301902;13;1301902;3;2;1;1303;13;1301902;130190205
"28718";15;1301902;13;1301902;3;20;1;1303;13;1301902;130190205
"28719";8;1301902;13;1301902;4;16;1;1303;13;1301902;130190205
"28720";12;1301902;13;1301902;3;17;1;1303;13;1301902;130190205
"28721";10;1301902;13;1301902;3;17;1;1303;13;1301902;130190205
"28722";6;1301902;13;1301902;4;14;1;1303;13;1301902;130190205
"28723";18;1301902;13;1301902;3;70;1;1303;13;1301902;130190205
"28724";5;1301902;13;1301902;3;2;1;1303;13;1301902;130190205
"28725";8;1301902;13;1301902;3;16;1;1303;13;1301902;130190205
"28726";7;1301902;13;1301902;4;15;1;1303;13;1301902;130190205
"28727";7;1301902;13;1301902;3;15;1;1303;13;1301902;130190205
"28728";7;1301902;13;1301902;3;15;1;1303;13;1301902;130190205
"28729";10;1301902;13;1301902;4;17;1;1303;13;1301902;130190205
"28730";4;1301902;13;1301902;3;2;1;1303;13;1301902;130190205
"28731";8;1301902;13;1301902;3;16;1;1303;13;1301902;130190205
"28732";10;1301902;13;1301902;3;NA;1;1303;13;1301902;130190205
"28733";9;1301902;13;1301902;3;17;1;1303;13;1301902;130190205
"28734";5;1301902;13;1301902;3;2;1;1303;13;1301902;130190205
"28735";22;NA;NA;NA;3;70;1;1303;13;1301902;130190205
"28736";15;1301902;13;1301902;4;25;1;1303;13;1301902;130190205
"28737";5;1301902;13;1301902;3;2;1;1303;13;1301902;130190205
"28738";78;1301902;13;1301902;3;69;1;1303;13;1301902;130190205
"28739";11;1301902;13;1301902;3;20;1;1303;13;1301902;130190205
"28740";8;1301902;13;1301902;3;16;1;1303;13;1301902;130190205
"28741";10;1301902;13;1301902;3;18;1;1303;13;1301902;130190205
"28742";7;1301902;13;1301902;3;16;1;1303;13;1301902;130190205
"28743";20;1301902;13;1301902;1;40;1;1303;13;1301902;130190205
"28744";11;1301902;13;1301902;3;16;1;1303;13;1301902;130190205
"28745";20;1301902;13;1301902;3;70;1;1303;13;1301902;130190205
"28746";12;1301902;13;1301902;2;21;1;1303;13;1301902;130190205
"28747";13;1301902;13;1301902;3;19;1;1303;13;1301902;130190205
"28748";28;NA;NA;NA;1;40;1;1303;13;1301902;130190205
"28749";8;1301902;13;1301902;3;NA;1;1303;13;1301902;130190205
"28750";29;1301902;13;1301902;3;70;1;1303;13;1301902;130190205
"28751";12;1301902;13;1301902;3;19;1;1303;13;1301902;130190205
"28752";20;1301902;13;1301902;2;26;1;1303;13;1301902;130190205
"28753";36;1301902;13;1301902;2;26;1;1303;13;1301902;130190205
"28754";7;1301902;13;1301902;3;15;1;1303;13;1301902;130190205
"28755";12;1301902;13;1301902;3;21;1;1303;13;1301902;130190205
"28756";10;1304005;13;1304005;3;17;1;1303;13;1301902;130190205
"28757";5;1301902;13;1301902;3;2;1;1303;13;1301902;130190205
"28758";14;1301902;13;1301902;3;41;1;1303;13;1301902;130190205
"28759";4;1301902;13;1301902;3;2;1;1303;13;1301902;130190205
"28760";7;1301902;13;1301902;3;15;1;1303;13;1301902;130190205
"28761";11;1301902;13;1301902;3;19;1;1303;13;1301902;130190205
"28762";13;1304005;13;1304005;3;21;1;1303;13;1301902;130190205
"28763";4;1301902;13;1301902;3;2;1;1303;13;1301902;130190205
"28764";15;1301902;13;1301902;3;21;1;1303;13;1301902;130190205
"28765";15;1301902;13;1301902;3;21;1;1303;13;1301902;130190205
"28766";5;1301902;13;1301902;3;2;1;1303;13;1301902;130190205
"28767";19;1301902;13;1301902;2;25;1;1303;13;1301902;130190205
"28768";18;1301902;13;1301902;2;26;1;1303;13;1301902;130190205
"28769";7;1301902;13;1301902;3;15;1;1303;13;1301902;130190205
"28770";9;1301902;13;1301902;3;18;1;1303;13;1301902;130190205
"28771";7;1301902;13;1301902;3;15;1;1303;13;1301902;130190205
"28772";12;1301902;13;1301902;3;NA;1;1303;13;1301902;130190205
"28773";18;1301902;13;1301902;2;27;1;1303;13;1301902;130190205
"28774";16;1301902;13;1301902;2;25;1;1303;13;1301902;130190205
"28775";10;1301902;13;1301902;3;18;1;1303;13;1301902;130190205
"28776";7;1301902;13;1301902;3;15;1;1303;13;1301902;130190205
"28777";12;1301902;13;1301902;3;19;1;1303;13;1301902;130190205
"28778";12;1301902;13;1301902;3;18;1;1303;13;1301902;130190205
"28779";10;1301902;13;1301902;3;18;1;1303;13;1301902;130190205
"28780";6;1301902;13;1301902;3;15;1;1303;13;1301902;130190205
"28781";16;1301902;13;1301902;2;25;1;1303;13;1301902;130190205
"28782";16;1301902;13;1301902;3;21;1;1303;13;1301902;130190205
"28783";4;1301902;13;1301902;3;2;1;1303;13;1301902;130190205
"28784";8;1301902;13;1301902;3;16;1;1303;13;1301902;130190205
"28785";10;1301902;13;1301902;3;18;1;1303;13;1301902;130190205
"28786";50;1301902;13;1301902;3;70;1;1303;13;1301902;130190205
"28787";8;1301902;13;1301902;3;16;1;1303;13;1301902;130190205
"28788";11;1301902;13;1301902;3;17;1;1303;13;1301902;130190205
"28789";6;NA;NA;NA;3;14;1;1303;13;1301902;130190205
"28790";24;NA;NA;NA;1;40;1;1303;13;1301902;130190205
"28791";12;1301902;13;1301902;3;19;1;1303;13;1301902;130190205
"28792";6;1301902;13;1301902;3;14;1;1303;13;1301902;130190205
"28793";4;1301902;13;1301902;3;2;1;1303;13;1301902;130190205
"28794";64;1301902;13;1301902;3;70;1;1303;13;1301902;130190205
"28795";10;1301902;13;1301902;2;19;1;1303;13;1301902;130190205
"28796";33;1301902;13;1301902;3;70;1;1303;13;1301902;130190205
"28797";6;1301902;13;1301902;3;2;1;1303;13;1301902;130190205
"28798";11;1301902;13;1301902;3;18;1;1303;13;1301902;130190205
"28799";10;NA;NA;NA;2;18;1;1303;13;1301902;130190205
"28800";17;1301902;13;1301902;2;27;1;1303;13;1301902;130190205
"28801";10;1301902;13;1301902;3;18;1;1303;13;1301902;130190205
"28802";9;1301902;13;1301902;3;17;1;1303;13;1301902;130190205
"28803";37;1301902;13;1301902;2;26;1;1303;13;1301902;130190205
"28804";4;1301902;13;1301902;3;2;1;1303;13;1301902;130190205
"28805";9;1301902;13;1301902;3;NA;1;1303;13;1301902;130190205
"28806";13;1301902;13;1301902;3;19;1;1303;13;1301902;130190205
"28807";12;1302603;13;1302603;3;20;1;1303;13;1301902;130190205
"28808";19;1301902;13;1301902;1;40;1;1303;13;1301902;130190205
"28809";13;1301902;13;1301902;3;21;1;1303;13;1301902;130190205
"28810";11;1301902;13;1301902;3;19;1;1303;13;1301902;130190205
"28811";4;1301902;13;1301902;3;2;1;1303;13;1301902;130190205
"28812";18;1301902;13;1301902;1;32;1;1303;13;1301902;130190205
"28813";10;1301902;13;1301902;3;18;1;1303;13;1301902;130190205
"28814";7;1301902;13;1301902;3;15;1;1303;13;1301902;130190205
"28815";9;1301902;13;1301902;3;16;1;1303;13;1301902;130190205
"28816";4;1301902;13;1301902;3;2;1;1303;13;1301902;130190205
"28817";14;1301902;13;1301902;4;41;1;1303;13;1301902;130190205
"28818";5;1301902;13;1301902;3;2;1;1303;13;1301902;130190205
"28819";17;1301902;13;1301902;2;26;1;1303;13;1301902;130190205
"28820";15;1301902;13;1301902;3;41;1;1303;13;1301902;130190205
"28821";10;1301902;13;1301902;3;18;1;1303;13;1301902;130190205
"28822";17;1301902;13;1301902;2;25;1;1303;13;1301902;130190205
"28823";18;1301902;13;1301902;2;26;1;1303;13;1301902;130190205
"28824";18;1301902;13;1301902;2;27;1;1303;13;1301902;130190205
"28825";10;1301902;13;1301902;3;19;1;1303;13;1301902;130190205
"28826";18;1301902;13;1301902;2;26;1;1303;13;1301902;130190205
"28827";4;1301902;13;1301902;3;2;1;1303;13;1301902;130190205
"28828";18;1301902;13;1301902;3;20;1;1303;13;1301902;130190205
"28829";10;1301902;13;1301902;3;18;1;1303;13;1301902;130190205
"28830";12;1301902;13;1301902;2;20;1;1303;13;1301902;130190205
"28831";18;1301902;13;1301902;2;26;1;1303;13;1301902;130190205
"28832";15;1301902;13;1301902;2;25;1;1303;13;1301902;130190205
"28833";8;1301902;13;1301902;3;NA;1;1303;13;1301902;130190205
"28834";6;1301902;13;1301902;3;14;1;1303;13;1301902;130190205
"28835";11;1302603;13;1302603;3;19;1;1303;13;1301902;130190205
"28836";7;1301902;13;1301902;3;15;1;1303;13;1301902;130190205
"28837";20;1301902;13;1301902;2;27;1;1303;13;1301902;130190205
"28838";6;1301902;13;1301902;3;14;1;1303;13;1301902;130190205
"28839";46;1301902;13;1301902;2;25;1;1303;13;1301902;130190205
"28840";12;1301902;13;1301902;3;20;1;1303;13;1301902;130190205
"28841";14;1301902;13;1301902;3;41;1;1303;13;1301902;130190205
"28842";17;1301902;13;1301902;2;27;1;1303;13;1301902;130190205
"28843";14;1301902;13;1301902;3;21;1;1303;13;1301902;130190205
"28844";8;1301902;13;1301902;3;17;1;1303;13;1301902;130190205
"28845";15;1301902;13;1301902;3;41;1;1303;13;1301902;130190205
"28846";4;1301902;13;1301902;3;2;1;1303;13;1301902;130190205
"28847";16;1301902;13;1301902;2;25;1;1303;13;1301902;130190205
"28848";6;1301902;13;1301902;3;14;1;1303;13;1301902;130190205
"28849";11;1301902;13;1301902;3;16;1;1303;13;1301902;130190205
"28850";16;1301902;13;1301902;3;41;1;1303;13;1301902;130190205
"28851";16;NA;NA;NA;1;31;1;1303;13;1301902;130190205
"28852";14;1301902;13;1301902;2;41;1;1303;13;1301902;130190205
"28853";11;1301902;13;1301902;3;18;1;1303;13;1301902;130190205
"28854";11;1301902;13;1301902;3;19;1;1303;13;1301902;130190205
"28855";9;1301902;13;1301902;3;17;1;1303;13;1301902;130190205
"28856";15;1301902;13;1301902;3;70;1;1303;13;1301902;130190205
"28857";10;1301902;13;1301902;3;18;1;1303;13;1301902;130190205
"28858";5;1301902;13;1301902;3;2;1;1303;13;1301902;130190205
"28859";17;1301902;13;1301902;2;27;1;1303;13;1301902;130190205
"28860";15;1301902;13;1301902;3;21;1;1303;13;1301902;130190205
"28861";11;1301902;13;1301902;3;19;1;1303;13;1301902;130190205
"28862";9;1301902;13;1301902;3;17;1;1303;13;1301902;130190205
"28863";15;1301902;13;1301902;3;41;1;1303;13;1301902;130190205
"28864";11;1301902;13;1301902;3;19;1;1303;13;1301902;130190205
"28865";12;1301902;13;1301902;3;20;1;1303;13;1301902;130190205
"28866";7;1301902;13;1301902;3;15;1;1303;13;1301902;130190205
"28867";7;1301902;13;1301902;3;16;1;1303;13;1301902;130190205
"28868";4;1301902;13;1301902;3;2;1;1303;13;1301902;130190205
"28869";39;1301902;13;1301902;3;70;1;1303;13;1301902;130190205
"28870";7;1301902;13;1301902;3;16;1;1303;13;1301902;130190205
"28871";5;1301902;13;1301902;3;2;1;1303;13;1301902;130190205
"28872";10;1301902;13;1301902;3;18;1;1303;13;1301902;130190205
"28873";18;1301902;13;1301902;2;26;1;1303;13;1301902;130190205
"28874";13;1301902;13;1301902;3;19;1;1303;13;1301902;130190205
"28875";18;1301902;13;1301902;2;25;1;1303;13;1301902;130190205
"28876";17;1301902;13;1301902;2;26;1;1303;13;1301902;130190205
"28877";5;NA;NA;NA;3;2;1;1303;13;1301902;130190205
"28878";10;1301902;13;1301902;3;17;1;1303;13;1301902;130190205
"28879";7;1301902;13;1301902;3;15;1;1303;13;1301902;130190205
"28880";3;1301902;13;1301902;3;2;1;1303;13;1301902;130190205
"28881";6;1301902;13;1301902;3;14;1;1303;13;1301902;130190205
"28882";22;1301902;13;1301902;4;17;1;1303;13;1301902;130190205
"28883";13;1301902;13;1301902;3;19;1;1303;13;1301902;130190205
"28884";8;1301902;13;1301902;3;17;1;1303;13;1301902;130190205
"28885";19;1301902;13;1301902;2;27;1;1303;13;1301902;130190205
"28886";6;1301902;13;1301902;3;14;1;1303;13;1301902;130190205
"28887";15;1301902;13;1301902;3;19;1;1303;13;1301902;130190205
"28888";18;1301902;13;1301902;3;41;1;1303;13;1301902;130190205
"28889";5;1301902;13;1301902;3;2;1;1303;13;1301902;130190205
"28890";14;1301902;13;1301902;3;20;1;1303;13;1301902;130190205
"28891";35;1301902;13;1301902;3;70;1;1303;13;1301902;130190205
"28892";6;NA;NA;NA;3;14;1;1303;13;1301902;130190205
"28893";6;1301902;13;1301902;3;2;1;1303;13;1301902;130190205
"28894";14;1303106;13;1303106;1;30;1;1303;13;1301902;130190205
"28895";24;1301902;13;1301902;2;25;1;1303;13;1301902;130190205
"28896";18;1301902;13;1301902;2;26;1;1303;13;1301902;130190205
"28897";4;1301902;13;1301902;3;2;1;1303;13;1301902;130190205
"28898";11;1301902;13;1301902;3;19;1;1303;13;1301902;130190205
"28899";10;1301902;13;1301902;2;18;1;1303;13;1301902;130190205
"28900";16;1301902;13;1301902;2;25;1;1303;13;1301902;130190205
"28901";8;1301902;13;1301902;3;16;1;1303;13;1301902;130190205
"28902";13;1301902;13;1301902;2;21;1;1303;13;1301902;130190205
"28903";9;1301902;13;1301902;3;17;1;1303;13;1301902;130190205
"28904";10;1301902;13;1301902;3;18;1;1303;13;1301902;130190205
"28905";13;1301902;13;1301902;3;20;1;1303;13;1301902;130190205
"28906";17;1301902;13;1301902;2;27;1;1303;13;1301902;130190205
"28907";13;1301902;13;1301902;3;20;1;1303;13;1301902;130190205
"28908";15;NA;NA;NA;2;25;1;1303;13;1301902;130190205
"28909";16;1301902;13;1301902;3;70;1;1303;13;1301902;130190205
"28910";8;1301902;13;1301902;3;16;1;1303;13;1301902;130190205
"28911";7;1301902;13;1301902;3;15;1;1303;13;1301902;130190205
"28912";17;1301902;13;1301902;2;25;1;1303;13;1301902;130190205
"28913";13;1301902;13;1301902;3;20;1;1303;13;1301902;130190205
"28914";5;1301902;13;1301902;3;2;1;1303;13;1301902;130190205
"28915";9;1301902;13;1301902;3;17;1;1303;13;1301902;130190205
"28916";9;1301902;13;1301902;3;17;1;1303;13;1301902;130190205
"28917";14;1301902;13;1301902;1;30;1;1303;13;1301902;130190205
"28918";5;1301902;13;1301902;3;2;1;1303;13;1301902;130190205
"28919";5;1301902;13;1301902;3;2;1;1303;13;1301902;130190205
"28920";13;1301902;13;1301902;3;20;1;1303;13;1301902;130190205
"28921";13;1301902;13;1301902;3;20;1;1303;13;1301902;130190205
"28922";12;1301902;13;1301902;3;NA;1;1303;13;1301902;130190205
"28923";9;1301902;13;1301902;3;NA;1;1303;13;1301902;130190205
"28924";16;1301902;13;1301902;2;25;1;1303;13;1301902;130190205
"28925";18;1301902;13;1301902;2;26;1;1303;13;1301902;130190205
"28926";14;1301902;13;1301902;3;21;1;1303;13;1301902;130190205
"28927";16;1301902;13;1301902;2;25;1;1303;13;1301902;130190205
"28928";22;1301902;13;1301902;1;40;1;1303;13;1301902;130190205
"28929";12;1301902;13;1301902;3;17;1;1303;13;1301902;130190205
"28930";9;1301902;13;1301902;3;16;1;1303;13;1301902;130190205
"28931";5;1301902;13;1301902;3;2;1;1303;13;1301902;130190205
"28932";5;1301902;13;1301902;3;2;1;1303;13;1301902;130190205
"28933";8;1301902;13;1301902;3;16;1;1303;13;1301902;130190205
"28934";5;1301902;13;1301902;3;2;1;1303;13;1301902;130190205
